Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      31/31          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [75]
[70]     0.0    0.00    0.00      31         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [70]
                0.00    0.00      31/62          std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [55]
                0.00    0.00      31/1051        operator new(unsigned long, void*) [12]
                0.00    0.00      31/31          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [76]
-----------------------------------------------
                0.00    0.00      31/31          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [73]
[71]     0.0    0.00    0.00      31         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [71]
                0.00    0.00      62/62          std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [54]
                0.00    0.00      31/71          std::allocator<int>::allocator(std::allocator<int> const&) [53]
                0.00    0.00      31/31          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [72]
-----------------------------------------------
                0.00    0.00      31/31          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [71]
[72]     0.0    0.00    0.00      31         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [72]
-----------------------------------------------
                0.00    0.00      31/31          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [76]
[73]     0.0    0.00    0.00      31         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [73]
                0.00    0.00      31/31          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [71]
-----------------------------------------------
                0.00    0.00      31/31          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [77]
[74]     0.0    0.00    0.00      31         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [74]
                0.00    0.00      31/31          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [69]
-----------------------------------------------
                0.00    0.00      31/31          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [77]
[75]     0.0    0.00    0.00      31         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [75]
                0.00    0.00      31/62          std::vector<int, std::allocator<int> >&& std::forward<std::vector<int, std::allocator<int> > >(std::remove_reference<std::vector<int, std::allocator<int> > >::type&) [55]
                0.00    0.00      31/31          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [70]
-----------------------------------------------
                0.00    0.00      31/31          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [70]
[76]     0.0    0.00    0.00      31         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [76]
                0.00    0.00      31/31          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [73]
-----------------------------------------------
                0.00    0.00      31/31          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [117]
[77]     0.0    0.00    0.00      31         void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [77]
                0.00    0.00      31/31          std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [78]
                0.00    0.00      31/31          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [75]
                0.00    0.00      31/113         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [48]
                0.00    0.00      31/31          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [74]
-----------------------------------------------
                0.00    0.00      31/31          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [77]
[78]     0.0    0.00    0.00      31         std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [78]
-----------------------------------------------
                0.00    0.00      12/24          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [126]
                0.00    0.00      12/24          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [121]
[79]     0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [79]
-----------------------------------------------
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
[80]     0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [80]
                0.00    0.00      20/46          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [62]
                0.00    0.00      20/1051        operator new(unsigned long, void*) [12]
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator<int>::allocator() [85]
[81]     0.0    0.00    0.00      20         __gnu_cxx::new_allocator<int>::new_allocator() [81]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
[82]     0.0    0.00    0.00      20         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [82]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [93]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
[83]     0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::end() const [83]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [63]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
[84]     0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::begin() const [84]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [63]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [88]
[85]     0.0    0.00    0.00      20         std::allocator<int>::allocator() [85]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<int>::new_allocator() [81]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [101]
[86]     0.0    0.00    0.00      20         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [86]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [91]
[87]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [87]
                0.00    0.00      20/71          std::allocator<int>::allocator(std::allocator<int> const&) [53]
                0.00    0.00      20/40          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [90]
[88]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [88]
                0.00    0.00      20/20          std::allocator<int>::allocator() [85]
                0.00    0.00      20/40          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [65]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [91]
[89]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [89]
                0.00    0.00      20/160         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [38]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector() [97]
[90]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [90]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [88]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
[91]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [91]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [87]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [89]
-----------------------------------------------
                0.00    0.00       6/20          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [126]
                0.00    0.00      14/20          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [95]
[92]     0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
                0.00    0.00      20/46          std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [62]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [80]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [82]
[93]     0.0    0.00    0.00      20         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [93]
                0.00    0.00      20/71          std::allocator<int>::allocator(std::allocator<int> const&) [53]
-----------------------------------------------
                0.00    0.00      20/20          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [102]
[94]     0.0    0.00    0.00      20         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [94]
                0.00    0.00      20/20          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [104]
-----------------------------------------------
                0.00    0.00      20/20          AbrirArchivo(dato*) [131]
[95]     0.0    0.00    0.00      20         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [95]
                0.00    0.00      14/20          void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [92]
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [127]
                0.00    0.00       6/6           void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [126]
-----------------------------------------------
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [80]
[96]     0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
                0.00    0.00      20/300         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [25]
                0.00    0.00      20/20          __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [82]
                0.00    0.00      20/3621        std::vector<int, std::allocator<int> >::size() const [10]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [91]
                0.00    0.00      20/352         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
                0.00    0.00      20/72          std::allocator<int>::~allocator() [51]
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::end() const [83]
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::begin() const [84]
                0.00    0.00      20/20          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [103]
-----------------------------------------------
                0.00    0.00      20/20          AbrirArchivo(dato*) [131]
[97]     0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::vector() [97]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [90]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [99]
[98]     0.0    0.00    0.00      20         int* std::__niter_wrap<int*>(int* const&, int*) [98]
-----------------------------------------------
                0.00    0.00      20/20          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [104]
[99]     0.0    0.00    0.00      20         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [99]
                0.00    0.00      40/40          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [67]
                0.00    0.00      20/860         int* std::__niter_base<int*>(int*) [21]
                0.00    0.00      20/20          int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [100]
                0.00    0.00      20/20          int* std::__niter_wrap<int*>(int* const&, int*) [98]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [99]
[100]    0.0    0.00    0.00      20         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [100]
                0.00    0.00      20/20          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [101]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [100]
[101]    0.0    0.00    0.00      20         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [101]
                0.00    0.00      20/20          int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [86]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [103]
[102]    0.0    0.00    0.00      20         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [102]
                0.00    0.00      20/20          int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [94]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [96]
[103]    0.0    0.00    0.00      20         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [103]
                0.00    0.00      20/20          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [102]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [94]
[104]    0.0    0.00    0.00      20         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [104]
                0.00    0.00      40/40          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [66]
                0.00    0.00      20/20          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [99]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [141]
[105]    0.0    0.00    0.00      20         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [105]
                0.00    0.00      20/52          std::vector<int, std::allocator<int> >::~vector() [59]
-----------------------------------------------
                0.00    0.00       6/18          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [120]
                0.00    0.00      12/18          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [109]
[106]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [106]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [148]
                0.00    0.00      12/13          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [126]
[107]    0.0    0.00    0.00      13         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [107]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [127]
                0.00    0.00       6/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [128]
[108]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&) [108]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [112]
[109]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [109]
                0.00    0.00      12/18          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [106]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [111]
[110]    0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [110]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [122]
[111]    0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [111]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [110]
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [113]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [113]
